requestMonth,kaptCode,heat,hheat,waterHot,hwaterHot,gas,hgas,elect,helect,waterCool,hwaterCool
200203,A13286107,0,0,0,0,0,0,0,0,0,0
200204,A13286107,0,0,0,0,0,0,0,0,0,0
200205,A13286107,0,0,0,0,0,0,0,0,0,0
200206,A13286107,0,0,0,0,0,0,0,0,0,0
200207,A13286107,0,0,0,0,0,0,0,0,0,0
200208,A13286107,0,0,0,0,0,0,0,0,0,0
200209,A13286107,0,0,0,0,0,0,0,0,0,0
200210,A13286107,0,0,0,0,0,0,0,0,0,0
200211,A13286107,0,0,0,0,0,0,0,0,0,0
200212,A13286107,0,0,0,0,0,0,0,0,0,0
200301,A13286107,0,0,0,0,0,0,0,0,0,0
200302,A13286107,0,0,0,0,0,0,0,0,0,0
200303,A13286107,0,0,0,0,0,0,0,0,0,0
200304,A13286107,0,0,0,0,0,0,0,0,0,0
200305,A13286107,0,0,0,0,0,0,0,0,0,0
200306,A13286107,0,0,0,0,0,0,0,0,0,0
200307,A13286107,0,0,0,0,0,0,0,0,0,0
200308,A13286107,0,0,0,0,0,0,0,0,0,0
200309,A13286107,0,0,0,0,0,0,0,0,0,0
200310,A13286107,0,0,0,0,0,0,0,0,0,0
200311,A13286107,0,0,0,0,0,0,0,0,0,0
200312,A13286107,0,0,0,0,0,0,0,0,0,0
200401,A13286107,0,0,0,0,0,0,0,0,0,0
200402,A13286107,0,0,0,0,0,0,0,0,0,0
200403,A13286107,0,0,0,0,0,0,0,0,0,0
200404,A13286107,0,0,0,0,0,0,0,0,0,0
200405,A13286107,0,0,0,0,0,0,0,0,0,0
200406,A13286107,0,0,0,0,0,0,0,0,0,0
200407,A13286107,0,0,0,0,0,0,0,0,0,0
200408,A13286107,0,0,0,0,0,0,0,0,0,0
200409,A13286107,0,0,0,0,0,0,0,0,0,0
200410,A13286107,0,0,0,0,0,0,0,0,0,0
200411,A13286107,0,0,0,0,0,0,0,0,0,0
200412,A13286107,0,0,0,0,0,0,0,0,0,0
200501,A13286107,0,0,0,0,0,0,0,0,0,0
200502,A13286107,0,0,0,0,0,0,0,0,0,0
200503,A13286107,0,0,0,0,0,0,0,0,0,0
200504,A13286107,0,0,0,0,0,0,0,0,0,0
