requestMonth,kaptCode,heat,hheat,waterHot,hwaterHot,gas,hgas,elect,helect,waterCool,hwaterCool
199910,A13185507,0,0,0,0,0,0,0,0,0,0
199911,A13185507,0,0,0,0,0,0,0,0,0,0
199912,A13185507,0,0,0,0,0,0,0,0,0,0
200001,A13185507,0,0,0,0,0,0,0,0,0,0
200002,A13185507,0,0,0,0,0,0,0,0,0,0
200003,A13185507,0,0,0,0,0,0,0,0,0,0
200004,A13185507,0,0,0,0,0,0,0,0,0,0
200005,A13185507,0,0,0,0,0,0,0,0,0,0
200006,A13185507,0,0,0,0,0,0,0,0,0,0
200007,A13185507,0,0,0,0,0,0,0,0,0,0
200008,A13185507,0,0,0,0,0,0,0,0,0,0
200009,A13185507,0,0,0,0,0,0,0,0,0,0
200010,A13185507,0,0,0,0,0,0,0,0,0,0
200011,A13185507,0,0,0,0,0,0,0,0,0,0
200012,A13185507,0,0,0,0,0,0,0,0,0,0
200101,A13185507,0,0,0,0,0,0,0,0,0,0
200102,A13185507,0,0,0,0,0,0,0,0,0,0
200103,A13185507,0,0,0,0,0,0,0,0,0,0
200104,A13185507,0,0,0,0,0,0,0,0,0,0
200105,A13185507,0,0,0,0,0,0,0,0,0,0
200106,A13185507,0,0,0,0,0,0,0,0,0,0
200107,A13185507,0,0,0,0,0,0,0,0,0,0
200108,A13185507,0,0,0,0,0,0,0,0,0,0
200109,A13185507,0,0,0,0,0,0,0,0,0,0
200110,A13185507,0,0,0,0,0,0,0,0,0,0
200111,A13185507,0,0,0,0,0,0,0,0,0,0
200112,A13185507,0,0,0,0,0,0,0,0,0,0
200201,A13185507,0,0,0,0,0,0,0,0,0,0
200202,A13185507,0,0,0,0,0,0,0,0,0,0
200203,A13185507,0,0,0,0,0,0,0,0,0,0
200204,A13185507,0,0,0,0,0,0,0,0,0,0
200205,A13185507,0,0,0,0,0,0,0,0,0,0
200206,A13185507,0,0,0,0,0,0,0,0,0,0
200207,A13185507,0,0,0,0,0,0,0,0,0,0
200208,A13185507,0,0,0,0,0,0,0,0,0,0
200209,A13185507,0,0,0,0,0,0,0,0,0,0
200210,A13185507,0,0,0,0,0,0,0,0,0,0
200211,A13185507,0,0,0,0,0,0,0,0,0,0
200212,A13185507,0,0,0,0,0,0,0,0,0,0
200301,A13185507,0,0,0,0,0,0,0,0,0,0
200302,A13185507,0,0,0,0,0,0,0,0,0,0
200303,A13185507,0,0,0,0,0,0,0,0,0,0
200304,A13185507,0,0,0,0,0,0,0,0,0,0
200305,A13185507,0,0,0,0,0,0,0,0,0,0
200306,A13185507,0,0,0,0,0,0,0,0,0,0
200307,A13185507,0,0,0,0,0,0,0,0,0,0
200308,A13185507,0,0,0,0,0,0,0,0,0,0
200309,A13185507,0,0,0,0,0,0,0,0,0,0
200310,A13185507,0,0,0,0,0,0,0,0,0,0
200311,A13185507,0,0,0,0,0,0,0,0,0,0
200312,A13185507,0,0,0,0,0,0,0,0,0,0
200401,A13185507,0,0,0,0,0,0,0,0,0,0
