month,energy_type,energy_name,correlation,slope,initial_value,annual_growth_rate,trend,data_points
01,elect,전기 사용량,0.1381,148789.6286,19476909.13,0.76,증가,15
01,helect,전기 사용량,0.5023,419.7818,95631.45,0.44,증가,11
01,waterCool,수도 사용량,0.8988,202670.4891,3957954.29,5.12,증가,14
01,hwaterCool,수도 사용량,0.2869,27.9636,5817.0,0.48,증가,11
02,elect,전기 사용량,0.0617,67039.2242,19001244.97,0.35,증가,14
02,helect,전기 사용량,0.5842,1309.297,87225.96,1.5,증가,10
02,waterCool,수도 사용량,0.9115,200075.6461,3851391.78,5.19,증가,13
02,hwaterCool,수도 사용량,-0.131,-14.9818,5976.42,-0.25,감소,10
03,elect,전기 사용량,0.1808,166379.9604,14386259.83,1.16,증가,14
03,helect,전기 사용량,0.5735,758.5818,79820.18,0.95,증가,10
03,waterCool,수도 사용량,0.864,132371.364,4425991.54,2.99,증가,13
03,hwaterCool,수도 사용량,-0.466,-71.0,6000.0,-1.18,감소,10
04,elect,전기 사용량,0.2331,294689.0967,13246672.51,2.22,증가,14
04,helect,전기 사용량,0.0877,111.2167,86067.36,0.13,증가,9
04,waterCool,수도 사용량,0.927,208630.9476,4123121.28,5.06,증가,13
04,hwaterCool,수도 사용량,0.4933,92.3333,5707.0,1.62,증가,9
05,elect,전기 사용량,0.1485,131406.8923,13926488.91,0.94,증가,14
05,helect,전기 사용량,0.4554,487.15,80276.29,0.61,증가,9
05,waterCool,수도 사용량,0.7632,120200.3769,4779164.37,2.52,증가,13
05,hwaterCool,수도 사용량,-0.4825,-70.8167,6280.38,-1.13,감소,9
06,elect,전기 사용량,-0.0279,-12155.3802,17469293.83,-0.07,감소,14
06,helect,전기 사용량,0.2692,536.903,86820.04,0.62,증가,10
06,waterCool,수도 사용량,0.7896,159487.5165,4931586.86,3.23,증가,14
06,hwaterCool,수도 사용량,-0.2574,-27.0424,6559.29,-0.41,감소,10
07,elect,전기 사용량,0.37,461795.6462,15404881.37,3.0,증가,14
07,helect,전기 사용량,0.5665,2032.4788,95136.15,2.14,증가,10
07,waterCool,수도 사용량,0.4933,216677.4945,4196692.0,5.16,증가,14
07,hwaterCool,수도 사용량,-0.7874,-109.4788,6901.65,-1.59,감소,10
08,elect,전기 사용량,0.2952,383991.2132,26174029.54,1.47,증가,14
08,helect,전기 사용량,0.505,3349.6688,128243.87,2.61,증가,8
08,waterCool,수도 사용량,0.6689,116868.7473,5267611.71,2.22,증가,14
08,hwaterCool,수도 사용량,-0.508,-75.0552,6744.48,-1.11,감소,8
09,elect,전기 사용량,0.2883,355786.5536,17232858.46,2.06,증가,15
09,helect,전기 사용량,0.8053,4118.0545,82662.27,4.98,증가,11
09,waterCool,수도 사용량,0.8354,177040.75,4689650.75,3.78,증가,15
09,hwaterCool,수도 사용량,-0.2424,-31.7909,6590.32,-0.48,감소,11
10,elect,전기 사용량,0.0116,4891.7429,15884506.73,0.03,증가,15
10,helect,전기 사용량,0.6662,580.6606,79518.13,0.73,증가,10
10,waterCool,수도 사용량,0.8999,175522.4286,4287087.67,4.09,증가,15
10,hwaterCool,수도 사용량,-0.1846,-18.9515,6124.18,-0.31,감소,10
11,elect,전기 사용량,-0.153,-60450.35,18092772.85,-0.33,감소,15
11,helect,전기 사용량,0.391,462.1,84705.05,0.55,증가,11
11,waterCool,수도 사용량,0.9155,183501.9643,4194496.25,4.37,증가,15
11,hwaterCool,수도 사용량,0.0131,1.0455,6043.95,0.02,증가,11
12,elect,전기 사용량,-0.0484,-18609.7429,19146818.6,-0.1,감소,15
12,helect,전기 사용량,0.014,18.4727,90584.27,0.02,증가,11
12,waterCool,수도 사용량,0.9093,160255.7857,4241188.83,3.78,증가,15
12,hwaterCool,수도 사용량,-0.465,-36.0455,6142.68,-0.59,감소,11
