month,energy_type,energy_name,correlation,slope,initial_value,annual_growth_rate,trend,data_points
01,elect,전기 사용량,0.5918,1290766.822,51606624.37,2.5,증가,14
01,helect,전기 사용량,0.4471,914.7168,247103.81,0.37,증가,12
01,waterCool,수도 사용량,0.8939,726423.4505,8239558.29,8.82,증가,14
01,hwaterCool,수도 사용량,0.5447,100.1993,14596.15,0.69,증가,12
02,elect,전기 사용량,0.6051,885152.6703,43536526.36,2.03,증가,13
02,helect,전기 사용량,0.4899,1031.4909,218922.91,0.47,증가,11
02,waterCool,수도 사용량,0.9828,721167.4825,9699805.51,7.43,증가,12
02,hwaterCool,수도 사용량,0.7215,210.4273,13922.23,1.51,증가,11
03,elect,전기 사용량,0.4678,675077.5989,46959615.87,1.44,증가,13
03,helect,전기 사용량,0.5082,1214.0636,229445.41,0.53,증가,11
03,waterCool,수도 사용량,0.9631,523674.8352,9682864.07,5.41,증가,13
03,hwaterCool,수도 사용량,0.0569,12.1727,14203.59,0.09,증가,11
04,elect,전기 사용량,0.4963,455262.5055,41782245.43,1.09,증가,13
04,helect,전기 사용량,0.4916,889.1636,214496.18,0.41,증가,11
04,waterCool,수도 사용량,0.9394,655382.4176,9529973.96,6.88,증가,13
04,hwaterCool,수도 사용량,0.5196,179.2182,14432.45,1.24,증가,11
05,elect,전기 사용량,0.5548,651603.4945,42102066.57,1.55,증가,13
05,helect,전기 사용량,0.406,806.6727,218334.64,0.37,증가,11
05,waterCool,수도 사용량,0.9729,620089.7253,9825902.42,6.31,증가,13
05,hwaterCool,수도 사용량,0.3093,51.2727,14821.09,0.35,증가,11
06,elect,전기 사용량,0.7157,1015382.4615,44477248.62,2.28,증가,13
06,helect,전기 사용량,0.7406,3154.3545,213221.05,1.48,증가,11
06,waterCool,수도 사용량,0.9318,608544.6154,10344175.38,5.88,증가,13
06,hwaterCool,수도 사용량,0.3627,74.2455,15482.68,0.48,증가,11
07,elect,전기 사용량,0.2049,784149.4615,71543911.15,1.1,증가,13
07,helect,전기 사용량,0.3905,5917.3091,294049.18,2.01,증가,11
07,waterCool,수도 사용량,0.9388,608243.022,10294117.25,5.91,증가,13
07,hwaterCool,수도 사용량,-0.1911,-31.6818,16048.32,-0.2,감소,11
08,elect,전기 사용량,0.7201,3763261.3132,44608235.27,8.44,증가,13
08,helect,전기 사용량,0.9207,17218.0091,229076.68,7.52,증가,11
08,waterCool,수도 사용량,0.9576,667798.5165,10017442.75,6.67,증가,13
08,hwaterCool,수도 사용량,0.2428,36.2636,15747.95,0.23,증가,11
09,elect,전기 사용량,0.7064,2379783.8791,33131912.8,7.18,증가,13
09,helect,전기 사용량,0.8402,6629.6545,197200.64,3.36,증가,11
09,waterCool,수도 사용량,0.9305,616045.2747,10269899.12,6.0,증가,13
09,hwaterCool,수도 사용량,0.163,26.2727,15678.27,0.17,증가,11
10,elect,전기 사용량,0.4751,579754.1868,45255420.8,1.28,증가,12
10,helect,전기 사용량,0.161,270.0294,223331.65,0.12,증가,10
10,waterCool,수도 사용량,0.9514,546339.3956,10251706.7,5.33,증가,13
10,hwaterCool,수도 사용량,0.2471,35.9909,15016.14,0.24,증가,11
11,elect,전기 사용량,0.0999,153384.1099,53337592.34,0.29,증가,13
11,helect,전기 사용량,-0.1263,-1799.6455,253689.95,-0.71,감소,11
11,waterCool,수도 사용량,0.9453,632837.7473,10030789.67,6.31,증가,13
11,hwaterCool,수도 사용량,0.3662,49.1909,15332.95,0.32,증가,11
12,elect,전기 사용량,0.5113,1199452.1692,50519162.26,2.37,증가,14
12,helect,전기 사용량,0.2833,683.1558,247678.38,0.28,증가,10
12,waterCool,수도 사용량,0.9521,658680.2198,9162535.6,7.19,증가,13
12,hwaterCool,수도 사용량,0.45,81.8485,14522.2,0.56,증가,10
