month,energy_type,energy_name,correlation,slope,initial_value,annual_growth_rate,trend,data_points
01,elect,전기 사용량,-0.0152,-13610.8929,15331108.25,-0.09,감소,15
01,helect,전기 사용량,-0.9497,-5991.7896,146856.92,-4.08,감소,8
01,waterCool,수도 사용량,0.5216,45970.0357,5439869.75,0.85,증가,15
01,hwaterCool,수도 사용량,0.3239,205.8689,4361.75,4.72,증가,8
02,elect,전기 사용량,-0.6263,-336327.6429,15693788.17,-2.14,감소,15
02,helect,전기 사용량,-0.8916,-6991.6175,142810.8,-4.9,감소,8
02,waterCool,수도 사용량,-0.5459,-65288.4643,6021515.92,-1.08,감소,15
02,hwaterCool,수도 사용량,0.3918,240.3689,4056.25,5.93,증가,8
03,elect,전기 사용량,-0.7498,-420135.2308,16711862.57,-2.51,감소,14
03,helect,전기 사용량,-0.9659,-6501.5343,139688.6,-4.65,감소,7
03,waterCool,수도 사용량,0.1518,15120.6593,5353018.57,0.28,증가,14
03,hwaterCool,수도 사용량,-0.9942,-260.4516,7485.32,-3.48,감소,7
04,elect,전기 사용량,-0.7999,-437378.9231,15489845.14,-2.82,감소,14
04,helect,전기 사용량,-0.9717,-5776.5976,135135.59,-4.27,감소,7
04,waterCool,수도 사용량,-0.3299,-30132.1099,5992312.29,-0.5,감소,14
04,hwaterCool,수도 사용량,-0.7818,-224.8,7091.33,-3.17,감소,6
05,elect,전기 사용량,-0.795,-440994.7912,15949969.71,-2.76,감소,14
05,helect,전기 사용량,-0.2065,-2553.3947,98014.29,-2.61,감소,7
05,waterCool,수도 사용량,0.0907,9182.989,5930372.0,0.15,증가,14
05,hwaterCool,수도 사용량,-0.9368,-257.35,7892.42,-3.26,감소,6
06,elect,전기 사용량,-0.6457,-366087.1648,15702413.71,-2.33,감소,14
06,helect,전기 사용량,-0.8952,-4568.325,125419.13,-3.64,감소,6
06,waterCool,수도 사용량,-0.5071,-63819.2527,6646529.43,-0.96,감소,14
06,hwaterCool,수도 사용량,-0.9542,-292.625,8148.79,-3.59,감소,6
07,elect,전기 사용량,-0.5988,-465758.5275,20018299.71,-2.33,감소,14
07,helect,전기 사용량,-0.6738,-3562.4878,155201.36,-2.3,감소,7
07,waterCool,수도 사용량,-0.0274,-2746.9451,6136739.43,-0.04,감소,14
07,hwaterCool,수도 사용량,-0.6489,-122.6707,7460.02,-1.64,감소,7
08,elect,전기 사용량,-0.3647,-310636.7857,17068526.83,-1.82,감소,15
08,helect,전기 사용량,-0.6208,-3358.1644,150640.34,-2.23,감소,8
08,waterCool,수도 사용량,-0.1981,-23713.3571,6610050.17,-0.36,감소,15
08,hwaterCool,수도 사용량,-0.9624,-255.5822,8377.6,-3.05,감소,7
09,elect,전기 사용량,-0.5554,-281564.6786,14864105.42,-1.89,감소,15
09,helect,전기 사용량,-0.77,-4151.2,120055.33,-3.46,감소,6
09,waterCool,수도 사용량,-0.3887,-39936.5714,6434092.67,-0.62,감소,15
09,hwaterCool,수도 사용량,-0.9517,-286.35,8023.08,-3.57,감소,6
10,elect,전기 사용량,-0.8346,-424765.1786,16310932.92,-2.6,감소,15
10,helect,전기 사용량,-0.9806,-5726.3902,136441.63,-4.2,감소,7
10,waterCool,수도 사용량,0.2757,39894.9643,5537471.25,0.72,증가,15
10,hwaterCool,수도 사용량,-0.9324,-154.439,7735.49,-2.0,감소,7
11,elect,전기 사용량,-0.7669,-437500.5,17126461.17,-2.55,감소,15
11,helect,전기 사용량,-0.6602,-8855417.9375,63062743.25,-14.04,감소,7
11,waterCool,수도 사용량,-0.5389,-41611.6786,6043305.42,-0.69,감소,15
11,hwaterCool,수도 사용량,-0.6601,-440326.5927,3137306.05,-14.04,감소,7
12,elect,전기 사용량,-0.4908,-516274.6272,20290517.23,-2.54,감소,14
12,helect,전기 사용량,-0.723,-10164.6763,179049.05,-5.68,감소,9
12,waterCool,수도 사용량,-0.0882,-32240.1538,6167629.0,-0.52,감소,14
12,hwaterCool,수도 사용량,-0.6142,-458.0064,9711.92,-4.72,감소,9
