month,energy_type,energy_name,correlation,slope,initial_value,annual_growth_rate,trend,data_points
01,elect,전기 사용량,-0.0108,-6347.1209,15358752.19,-0.04,감소,13
01,helect,전기 사용량,-0.5896,-1919.3682,82538.3,-2.33,감소,8
01,waterCool,수도 사용량,0.2451,60213.5165,3014824.44,2.0,증가,13
01,hwaterCool,수도 사용량,0.2228,11.2741,3291.41,0.34,증가,8
02,elect,전기 사용량,0.3811,456526.6527,12177512.26,3.75,증가,14
02,helect,전기 사용량,-0.1941,-701.514,66313.24,-1.06,감소,12
02,waterCool,수도 사용량,0.3278,127068.7857,3262689.05,3.89,증가,13
02,hwaterCool,수도 사용량,0.3821,22.3811,3290.65,0.68,증가,12
03,elect,전기 사용량,0.4336,350672.0055,7677286.74,4.57,증가,13
03,helect,전기 사용량,-0.735,-1943.2453,70666.69,-2.75,감소,7
03,waterCool,수도 사용량,0.5245,177597.3516,2286307.2,7.77,증가,13
03,hwaterCool,수도 사용량,0.4141,26.6625,3244.5,0.82,증가,7
04,elect,전기 사용량,0.4548,279427.2747,7858238.89,3.56,증가,13
04,helect,전기 사용량,-0.7659,-1752.6771,72107.45,-2.43,감소,6
04,waterCool,수도 사용량,0.972,144125.1748,1982098.21,7.27,증가,12
04,hwaterCool,수도 사용량,0.3565,15.4367,2987.12,0.52,증가,6
05,elect,전기 사용량,0.0496,39647.8077,10298875.38,0.38,증가,13
05,helect,전기 사용량,-0.4895,-1017.5408,61032.76,-1.67,감소,9
05,waterCool,수도 사용량,0.3238,113863.6813,3167471.76,3.59,증가,13
05,hwaterCool,수도 사용량,0.2832,11.2684,3324.91,0.34,증가,9
06,elect,전기 사용량,0.4247,135113.2912,9038269.64,1.49,증가,13
06,helect,전기 사용량,-0.6653,-1419.5708,69734.49,-2.04,감소,7
06,waterCool,수도 사용량,0.978,148681.0664,2172892.88,6.84,증가,12
06,hwaterCool,수도 사용량,0.308,15.8632,3250.37,0.49,증가,7
07,elect,전기 사용량,0.0912,205486.0385,15592092.38,1.32,증가,13
07,helect,전기 사용량,-0.1633,-667.3011,86268.47,-0.77,감소,10
07,waterCool,수도 사용량,0.1771,60337.9396,3976916.59,1.52,증가,13
07,hwaterCool,수도 사용량,0.1568,8.6042,3486.96,0.25,증가,10
08,elect,전기 사용량,0.0891,146998.9451,20513608.1,0.72,증가,13
08,helect,전기 사용량,0.5427,3132.5038,70411.28,4.45,증가,10
08,waterCool,수도 사용량,0.2834,108814.7203,3299556.54,3.3,증가,12
08,hwaterCool,수도 사용량,0.1488,8.3598,3441.13,0.24,증가,10
09,elect,전기 사용량,0.5917,795136.2143,6824173.18,11.65,증가,13
09,helect,전기 사용량,0.2579,811.3684,72478.71,1.12,증가,6
09,waterCool,수도 사용량,0.1085,33599.4505,3368437.91,1.0,증가,13
09,hwaterCool,수도 사용량,-0.0191,-1.1421,3530.45,-0.03,감소,6
10,elect,전기 사용량,0.1437,133631.0,9997897.15,1.34,증가,13
10,helect,전기 사용량,-0.1588,-376.5065,59032.94,-0.64,감소,10
10,waterCool,수도 사용량,0.3524,119372.3237,3358143.73,3.55,증가,12
10,hwaterCool,수도 사용량,0.3238,22.2749,3349.42,0.67,증가,10
11,elect,전기 사용량,0.2636,156341.5549,8597810.44,1.82,증가,13
11,helect,전기 사용량,-0.6408,-1660.8684,71001.79,-2.34,감소,6
11,waterCool,수도 사용량,0.6071,131791.6209,2366877.27,5.57,증가,13
11,hwaterCool,수도 사용량,0.0392,1.9789,3438.97,0.06,증가,6
12,elect,전기 사용량,-0.0811,-62708.1154,13508332.31,-0.46,감소,13
12,helect,전기 사용량,-0.216,-665.4167,68275.67,-0.97,감소,10
12,waterCool,수도 사용량,0.5045,146898.7363,2626621.27,5.59,증가,13
12,hwaterCool,수도 사용량,0.4532,28.2386,3268.16,0.86,증가,10
